"year","county_name","state_id","county_population","violent_crime_county","county_state"
2010,"Rowan","KY",7714,14,"Rowan KY"
2010,"Rowan","NC",41156,236,"Rowan NC"
2011,"Rowan","KY",6892,5,"Rowan KY"
2011,"Rowan","NC",50137,291,"Rowan NC"
2012,"Rowan","KY",6914,4,"Rowan KY"
2012,"Rowan","NC",46927,256,"Rowan NC"
2013,"Rowan","KY",6864,11,"Rowan KY"
2013,"Rowan","NC",39870,305,"Rowan NC"
2014,"Rowan","KY",6935,4,"Rowan KY"
2014,"Rowan","NC",47216,295,"Rowan NC"
2015,"Rowan","KY",7012,5,"Rowan KY"
2015,"Rowan","NC",39191,271,"Rowan NC"
2017,"Rowan","KY",7915,4,"Rowan KY"
2005,"Runnels","TX",6848,22,"Runnels TX"
2006,"Runnels","TX",6938,5,"Runnels TX"
2007,"Runnels","TX",6505,18,"Runnels TX"
2008,"Runnels","TX",6265,11,"Runnels TX"
2009,"Runnels","TX",6207,12,"Runnels TX"
2010,"Runnels","TX",6851,19,"Runnels TX"
2011,"Runnels","TX",6462,32,"Runnels TX"
2012,"Runnels","TX",6436,22,"Runnels TX"
2013,"Runnels","TX",6277,13,"Runnels TX"
2014,"Runnels","TX",6174,14,"Runnels TX"
2015,"Runnels","TX",6246,23,"Runnels TX"
2017,"Runnels","TX",6254,34,"Runnels TX"
2005,"Rush","IN",5817,8,"Rush IN"
2006,"Rush","IN",5717,13,"Rush IN"
2007,"Rush","IN",5570,12,"Rush IN"
2008,"Rush","IN",6090,6,"Rush IN"
2009,"Rush","IN",6011,13,"Rush IN"
2010,"Rush","IN",5979,13,"Rush IN"
2011,"Rush","IN",6373,5,"Rush IN"
2012,"Rush","IN",6323,6,"Rush IN"
2013,"Rush","IN",6204,10,"Rush IN"
2014,"Rush","IN",6173,5,"Rush IN"
2015,"Rush","IN",6116,12,"Rush IN"
1999,"Rusk","TX",11442,897,"Rusk TX"
2000,"Rusk","TX",11730,869,"Rusk TX"
2001,"Rusk","TX",11442,897,"Rusk TX"
2003,"Rusk","TX",11323,189,"Rusk TX"
2004,"Rusk","TX",11255,163,"Rusk TX"
2005,"Rusk","TX",15167,146,"Rusk TX"
2005,"Rusk","WI",3853,3,"Rusk WI"
2006,"Rusk","TX",15431,132,"Rusk TX"
2006,"Rusk","WI",3803,2,"Rusk WI"
2007,"Rusk","TX",15168,134,"Rusk TX"
2007,"Rusk","WI",3594,2,"Rusk WI"
2008,"Rusk","TX",15209,114,"Rusk TX"
2008,"Rusk","WI",3476,1,"Rusk WI"
2009,"Rusk","TX",15271,101,"Rusk TX"
2009,"Rusk","WI",3279,0,"Rusk WI"
2010,"Rusk","TX",15251,97,"Rusk TX"
2010,"Rusk","WI",3209,1,"Rusk WI"
2011,"Rusk","TX",18023,97,"Rusk TX"
2012,"Rusk","TX",4036,17,"Rusk TX"
2012,"Rusk","WI",3392,8,"Rusk WI"
2013,"Rusk","TX",17822,110,"Rusk TX"
2013,"Rusk","WI",3248,7,"Rusk WI"
2014,"Rusk","TX",15079,73,"Rusk TX"
2014,"Rusk","WI",3279,3,"Rusk WI"
2015,"Rusk","TX",17489,110,"Rusk TX"
2015,"Rusk","WI",3233,4,"Rusk WI"
2017,"Rusk","TX",14732,96,"Rusk TX"
2017,"Rusk","WI",3149,6,"Rusk WI"
1999,"Russell","AL",27465,0,"Russell AL"
2000,"Russell","AL",28037,0,"Russell AL"
2001,"Russell","AL",27465,0,"Russell AL"
2003,"Russell","AL",28593,127,"Russell AL"
2004,"Russell","AL",28630,145,"Russell AL"
2005,"Russell","KS",4446,6,"Russell KS"
2005,"Russell","KY",4220,5,"Russell KY"
2005,"Russell","VA",4209,11,"Russell VA"
2006,"Russell","KS",4373,23,"Russell KS"
2006,"Russell","KY",4281,10,"Russell KY"
2006,"Russell","VA",4187,11,"Russell VA"
2007,"Russell","AL",30309,113,"Russell AL"
2007,"Russell","KS",4224,11,"Russell KS"
2007,"Russell","KY",4311,7,"Russell KY"
2007,"Russell","VA",4094,3,"Russell VA"
2008,"Russell","AL",31502,97,"Russell AL"
2008,"Russell","KS",4233,20,"Russell KS"
2008,"Russell","KY",4315,15,"Russell KY"
2008,"Russell","VA",4607,6,"Russell VA"
2009,"Russell","AL",541,0,"Russell AL"
2009,"Russell","KS",4168,25,"Russell KS"
2009,"Russell","VA",4624,7,"Russell VA"
2010,"Russell","AL",31662,157,"Russell AL"
2010,"Russell","KS",4167,18,"Russell KS"
2010,"Russell","KY",4090,4,"Russell KY"
2010,"Russell","VA",4689,3,"Russell VA"
2011,"Russell","KS",4535,21,"Russell KS"
2011,"Russell","KY",4264,4,"Russell KY"
2011,"Russell","VA",4931,4,"Russell VA"
2012,"Russell","AL",33940,248,"Russell AL"
2012,"Russell","KS",4520,18,"Russell KS"
2012,"Russell","KY",4257,4,"Russell KY"
2012,"Russell","VA",4922,10,"Russell VA"
2013,"Russell","AL",37266,211,"Russell AL"
2013,"Russell","KS",4471,24,"Russell KS"
2013,"Russell","KY",4245,3,"Russell KY"
2013,"Russell","VA",4800,7,"Russell VA"
2014,"Russell","AL",38673,249,"Russell AL"
2014,"Russell","KS",4466,20,"Russell KS"
2014,"Russell","KY",4332,5,"Russell KY"
2014,"Russell","VA",4775,5,"Russell VA"
2015,"Russell","AL",38723,286,"Russell AL"
2015,"Russell","KS",4477,15,"Russell KS"
2015,"Russell","KY",4349,2,"Russell KY"
2015,"Russell","VA",4724,5,"Russell VA"
2017,"Russell","AL",37841,251,"Russell AL"
2017,"Russell","KS",4497,21,"Russell KS"
2017,"Russell","KY",4380,2,"Russell KY"
2017,"Russell","VA",4612,5,"Russell VA"
1999,"Rutherford","TN",97125,636,"Rutherford TN"
2000,"Rutherford","TN",106320,730,"Rutherford TN"
2001,"Rutherford","TN",97125,636,"Rutherford TN"
2003,"Rutherford","TN",126186,765,"Rutherford TN"
2004,"Rutherford","TN",102151,662,"Rutherford TN"
2005,"Rutherford","NC",8474,46,"Rutherford NC"
2005,"Rutherford","TN",140166,997,"Rutherford TN"
2006,"Rutherford","NC",8180,21,"Rutherford NC"
2006,"Rutherford","TN",114575,872,"Rutherford TN"
2007,"Rutherford","NC",16305,100,"Rutherford NC"
2007,"Rutherford","TN",125455,844,"Rutherford TN"
2008,"Rutherford","NC",12110,43,"Rutherford NC"
2008,"Rutherford","TN",133174,828,"Rutherford TN"
2009,"Rutherford","NC",12158,44,"Rutherford NC"
2009,"Rutherford","TN",137530,830,"Rutherford TN"
2010,"Rutherford","NC",5051,3,"Rutherford NC"
2010,"Rutherford","TN",183138,818,"Rutherford TN"
2011,"Rutherford","NC",13044,32,"Rutherford NC"
2011,"Rutherford","TN",143227,786,"Rutherford TN"
2012,"Rutherford","NC",12961,25,"Rutherford NC"
2012,"Rutherford","TN",187819,964,"Rutherford TN"
2013,"Rutherford","NC",12790,20,"Rutherford NC"
2013,"Rutherford","TN",158447,816,"Rutherford TN"
2014,"Rutherford","NC",12799,9,"Rutherford NC"
2014,"Rutherford","TN",197882,943,"Rutherford TN"
2015,"Rutherford","NC",12630,31,"Rutherford NC"
2015,"Rutherford","TN",205331,1051,"Rutherford TN"
2017,"Rutherford","TN",186867,910,"Rutherford TN"
1999,"Rutland","VT",17432,939,"Rutland VT"
2001,"Rutland","VT",17432,939,"Rutland VT"
2003,"Rutland","VT",17168,36,"Rutland VT"
2004,"Rutland","VT",17166,24,"Rutland VT"
2005,"Rutland","VT",25446,40,"Rutland VT"
2006,"Rutland","VT",28368,53,"Rutland VT"
2007,"Rutland","VT",30899,47,"Rutland VT"
2008,"Rutland","VT",27959,45,"Rutland VT"
2009,"Rutland","VT",28118,80,"Rutland VT"
2010,"Rutland","VT",11443,6,"Rutland VT"
2011,"Rutland","VT",23220,61,"Rutland VT"
2012,"Rutland","VT",27736,80,"Rutland VT"
2013,"Rutland","VT",23467,74,"Rutland VT"
2014,"Rutland","VT",22586,62,"Rutland VT"
2015,"Rutland","VT",27112,57,"Rutland VT"
2017,"Rutland","VT",19240,90,"Rutland VT"
2005,"Sabine","TX",2022,4,"Sabine TX"
2006,"Sabine","TX",1099,1,"Sabine TX"
2007,"Sabine","TX",1070,1,"Sabine TX"
2008,"Sabine","LA",2741,6,"Sabine LA"
2008,"Sabine","TX",1029,0,"Sabine TX"
2009,"Sabine","LA",2739,17,"Sabine LA"
2009,"Sabine","TX",1018,5,"Sabine TX"
2010,"Sabine","LA",4435,39,"Sabine LA"
2010,"Sabine","TX",1027,4,"Sabine TX"
2011,"Sabine","TX",1223,0,"Sabine TX"
2012,"Sabine","LA",5337,46,"Sabine LA"
2012,"Sabine","TX",1206,0,"Sabine TX"
2013,"Sabine","LA",5669,43,"Sabine LA"
2013,"Sabine","TX",1200,1,"Sabine TX"
2014,"Sabine","LA",866,2,"Sabine LA"
2014,"Sabine","TX",1193,1,"Sabine TX"
2015,"Sabine","LA",3642,12,"Sabine LA"
2015,"Sabine","TX",1184,2,"Sabine TX"
2017,"Sabine","LA",5563,23,"Sabine LA"
2017,"Sabine","TX",1224,2,"Sabine TX"
2005,"Sac","IA",2219,1,"Sac IA"
2007,"Sac","IA",2157,1,"Sac IA"
2008,"Sac","IA",2127,1,"Sac IA"
2010,"Sac","IA",2073,1,"Sac IA"
2017,"Sac","IA",2086,3,"Sac IA"
1999,"Sacramento","CA",472932,1443,"Sacramento CA"
2000,"Sacramento","CA",482630,554,"Sacramento CA"
2001,"Sacramento","CA",472932,1443,"Sacramento CA"
2003,"Sacramento","CA",524265,177,"Sacramento CA"
2004,"Sacramento","CA",536660,135,"Sacramento CA"
2005,"Sacramento","CA",545689,180,"Sacramento CA"
2006,"Sacramento","CA",550963,170,"Sacramento CA"
2007,"Sacramento","CA",691736,711,"Sacramento CA"
2008,"Sacramento","CA",785647,1234,"Sacramento CA"
2009,"Sacramento","CA",853641,1586,"Sacramento CA"
2010,"Sacramento","CA",858027,1461,"Sacramento CA"
2011,"Sacramento","CA",873581,1309,"Sacramento CA"
2012,"Sacramento","CA",882068,1378,"Sacramento CA"
2013,"Sacramento","CA",891230,1311,"Sacramento CA"
2014,"Sacramento","CA",829482,1160,"Sacramento CA"
2015,"Sacramento","CA",915831,1460,"Sacramento CA"
2017,"Sacramento","CA",939317,1374,"Sacramento CA"
2000,"Sagadahoc","ME",10001,454,"Sagadahoc ME"
2005,"Sagadahoc","ME",22711,7,"Sagadahoc ME"
2006,"Sagadahoc","ME",22622,13,"Sagadahoc ME"
2007,"Sagadahoc","ME",22688,9,"Sagadahoc ME"
2008,"Sagadahoc","ME",22318,11,"Sagadahoc ME"
2009,"Sagadahoc","ME",22185,8,"Sagadahoc ME"
2010,"Sagadahoc","ME",22289,11,"Sagadahoc ME"
2011,"Sagadahoc","ME",20707,4,"Sagadahoc ME"
2012,"Sagadahoc","ME",20675,16,"Sagadahoc ME"
2013,"Sagadahoc","ME",20500,12,"Sagadahoc ME"
2014,"Sagadahoc","ME",20382,7,"Sagadahoc ME"
2015,"Sagadahoc","ME",20364,10,"Sagadahoc ME"
2017,"Sagadahoc","ME",20474,16,"Sagadahoc ME"
1999,"Saginaw","MI",63765,0,"Saginaw MI"
2000,"Saginaw","MI",62895,0,"Saginaw MI"
2001,"Saginaw","MI",63765,0,"Saginaw MI"
2003,"Saginaw","MI",60273,0,"Saginaw MI"
2004,"Saginaw","MI",59427,0,"Saginaw MI"
2005,"Saginaw","MI",65632,10,"Saginaw MI"
2006,"Saginaw","MI",66453,21,"Saginaw MI"
2007,"Saginaw","MI",63466,12,"Saginaw MI"
2008,"Saginaw","MI",64314,20,"Saginaw MI"
2010,"Saginaw","MI",64235,21,"Saginaw MI"
2011,"Saginaw","MI",62012,11,"Saginaw MI"
2012,"Saginaw","MI",61782,14,"Saginaw MI"
2013,"Saginaw","MI",61297,1008,"Saginaw MI"
2014,"Saginaw","MI",60346,857,"Saginaw MI"
2015,"Saginaw","MI",57472,697,"Saginaw MI"
2017,"Saginaw","MI",58999,770,"Saginaw MI"
2005,"Saguache","CO",2593,4,"Saguache CO"
2006,"Saguache","CO",2544,2,"Saguache CO"
2007,"Saguache","CO",2452,7,"Saguache CO"
2008,"Saguache","CO",2373,4,"Saguache CO"
2009,"Saguache","CO",2389,5,"Saguache CO"
2010,"Saguache","CO",2347,5,"Saguache CO"
2011,"Saguache","CO",2269,8,"Saguache CO"
2012,"Saguache","CO",2311,7,"Saguache CO"
2013,"Saguache","CO",2281,10,"Saguache CO"
2014,"Saguache","CO",2221,5,"Saguache CO"
2015,"Saguache","CO",2188,6,"Saguache CO"
2017,"Saguache","CO",2232,2,"Saguache CO"
2005,"Salem","NJ",15272,131,"Salem NJ"
2006,"Salem","NJ",15339,136,"Salem NJ"
2007,"Salem","NJ",15216,136,"Salem NJ"
2008,"Salem","NJ",14959,114,"Salem NJ"
2009,"Salem","NJ",15035,79,"Salem NJ"
2010,"Salem","NJ",15279,98,"Salem NJ"
2011,"Salem","NJ",15244,110,"Salem NJ"
2012,"Salem","NJ",15226,87,"Salem NJ"
2013,"Salem","NJ",15150,79,"Salem NJ"
2014,"Salem","NJ",13500,110,"Salem NJ"
2017,"Salem","NJ",14419,93,"Salem NJ"
1999,"Salem (city)","VA",24975,640,"Salem (city) VA"
2000,"Salem (city)","VA",24756,580,"Salem (city) VA"
2001,"Salem (city)","VA",24975,640,"Salem (city) VA"
2003,"Salem (city)","VA",25152,34,"Salem (city) VA"
2004,"Salem (city)","VA",24848,34,"Salem (city) VA"
2005,"Salem (city)","VA",24698,31,"Salem (city) VA"
2006,"Salem (city)","VA",24900,31,"Salem (city) VA"
2007,"Salem (city)","VA",24774,26,"Salem (city) VA"
2008,"Salem (city)","VA",25193,36,"Salem (city) VA"
2009,"Salem (city)","VA",25616,32,"Salem (city) VA"
2010,"Salem (city)","VA",25623,34,"Salem (city) VA"
2011,"Salem (city)","VA",25098,28,"Salem (city) VA"
2012,"Salem (city)","VA",25236,8,"Salem (city) VA"
2013,"Salem (city)","VA",25066,24,"Salem (city) VA"
2014,"Salem (city)","VA",25415,29,"Salem (city) VA"
2015,"Salem (city)","VA",25556,16,"Salem (city) VA"
2017,"Salem (city)","VA",25624,18,"Salem (city) VA"
1999,"Saline","AR",23240,0,"Saline AR"
1999,"Saline","MO",12230,387,"Saline MO"
2000,"Saline","AR",34524,152,"Saline AR"
2000,"Saline","MO",12402,331,"Saline MO"
2001,"Saline","AR",23240,0,"Saline AR"
2001,"Saline","MO",12230,387,"Saline MO"
2003,"Saline","AR",33987,119,"Saline AR"
2003,"Saline","KS",46098,142,"Saline KS"
2003,"Saline","MO",12157,2,"Saline MO"
2004,"Saline","AR",12297,16,"Saline AR"
2004,"Saline","KS",46035,170,"Saline KS"
2004,"Saline","MO",12123,11,"Saline MO"
2005,"Saline","AR",37597,115,"Saline AR"
2005,"Saline","MO",14451,11,"Saline MO"
2005,"Saline","NE",6374,11,"Saline NE"
2006,"Saline","AR",25966,82,"Saline AR"
2006,"Saline","KS",46281,115,"Saline KS"
2006,"Saline","MO",16545,44,"Saline MO"
2006,"Saline","NE",6342,9,"Saline NE"
2007,"Saline","AR",41939,174,"Saline AR"
2007,"Saline","KS",46180,168,"Saline KS"
2007,"Saline","MO",15719,27,"Saline MO"
2007,"Saline","NE",8149,5,"Saline NE"
2008,"Saline","AR",44339,135,"Saline AR"
2008,"Saline","KS",46542,178,"Saline KS"
2008,"Saline","MO",15572,28,"Saline MO"
2008,"Saline","NE",8026,28,"Saline NE"
2009,"Saline","AR",45849,143,"Saline AR"
2009,"Saline","KS",46561,151,"Saline KS"
2009,"Saline","MO",15441,27,"Saline MO"
2009,"Saline","NE",7983,15,"Saline NE"
2010,"Saline","AR",47432,154,"Saline AR"
2010,"Saline","KS",46547,189,"Saline KS"
2010,"Saline","MO",15543,29,"Saline MO"
2010,"Saline","NE",8145,11,"Saline NE"
2011,"Saline","AR",47727,132,"Saline AR"
2011,"Saline","KS",48010,164,"Saline KS"
2011,"Saline","MO",16948,43,"Saline MO"
2011,"Saline","NE",7022,25,"Saline NE"
2012,"Saline","AR",48615,132,"Saline AR"
2012,"Saline","IL",13529,70,"Saline IL"
2012,"Saline","KS",48573,161,"Saline KS"
2012,"Saline","MO",16849,29,"Saline MO"
2012,"Saline","NE",8965,10,"Saline NE"
2013,"Saline","AR",51914,119,"Saline AR"
2013,"Saline","IL",13507,57,"Saline IL"
2013,"Saline","KS",48120,155,"Saline KS"
2013,"Saline","MO",16834,28,"Saline MO"
2013,"Saline","NE",9150,15,"Saline NE"
2014,"Saline","AR",37331,131,"Saline AR"
2014,"Saline","IL",13503,58,"Saline IL"
2014,"Saline","MO",16787,37,"Saline MO"
2014,"Saline","NE",9046,13,"Saline NE"
2015,"Saline","AR",58575,152,"Saline AR"
2015,"Saline","IL",4408,9,"Saline IL"
2015,"Saline","KS",48286,187,"Saline KS"
2015,"Saline","MO",16849,49,"Saline MO"
2015,"Saline","NE",1864,1,"Saline NE"
2017,"Saline","AR",61253,211,"Saline AR"
2017,"Saline","IL",9118,101,"Saline IL"
2017,"Saline","KS",47251,201,"Saline KS"
2017,"Saline","MO",14911,27,"Saline MO"
2017,"Saline","NE",7071,46,"Saline NE"
1999,"Salt Lake","UT",288712,0,"Salt Lake UT"
2000,"Salt Lake","UT",363599,657,"Salt Lake UT"
2001,"Salt Lake","UT",288712,0,"Salt Lake UT"
2003,"Salt Lake","UT",376347,602,"Salt Lake UT"
2004,"Salt Lake","UT",428444,673,"Salt Lake UT"
2005,"Salt Lake","UT",351768,533,"Salt Lake UT"
2006,"Salt Lake","UT",406271,511,"Salt Lake UT"
2007,"Salt Lake","UT",453861,756,"Salt Lake UT"
2008,"Salt Lake","UT",473062,739,"Salt Lake UT"
2009,"Salt Lake","UT",517247,791,"Salt Lake UT"
2010,"Salt Lake","UT",512949,959,"Salt Lake UT"
2011,"Salt Lake","UT",503776,701,"Salt Lake UT"
2012,"Salt Lake","UT",461955,520,"Salt Lake UT"
2013,"Salt Lake","UT",359422,315,"Salt Lake UT"
2014,"Salt Lake","UT",367998,369,"Salt Lake UT"
2015,"Salt Lake","UT",537232,953,"Salt Lake UT"
2017,"Salt Lake","UT",552667,972,"Salt Lake UT"
2005,"Saluda","SC",3819,38,"Saluda SC"
2006,"Saluda","SC",3824,39,"Saluda SC"
2007,"Saluda","SC",2979,64,"Saluda SC"
2008,"Saluda","SC",2920,56,"Saluda SC"
2009,"Saluda","SC",2894,63,"Saluda SC"
2010,"Saluda","SC",2980,57,"Saluda SC"
2011,"Saluda","SC",3607,66,"Saluda SC"
2012,"Saluda","SC",3600,47,"Saluda SC"
2013,"Saluda","SC",3565,22,"Saluda SC"
2014,"Saluda","SC",3609,12,"Saluda SC"
2015,"Saluda","SC",4362,17,"Saluda SC"
2017,"Saluda","SC",4380,16,"Saluda SC"
2000,"Sampson","NC",10074,618,"Sampson NC"
2005,"Sampson","NC",9681,71,"Sampson NC"
2006,"Sampson","NC",8943,73,"Sampson NC"
2007,"Sampson","NC",9659,80,"Sampson NC"
2008,"Sampson","NC",8876,98,"Sampson NC"
2009,"Sampson","NC",8896,67,"Sampson NC"
2010,"Sampson","NC",8753,33,"Sampson NC"
2011,"Sampson","NC",8749,51,"Sampson NC"
2012,"Sampson","NC",8762,39,"Sampson NC"
2013,"Sampson","NC",8774,62,"Sampson NC"
2014,"Sampson","NC",8880,37,"Sampson NC"
2015,"Sampson","NC",8820,50,"Sampson NC"
2005,"San Augustine","TX",2507,8,"San Augustine TX"
2006,"San Augustine","TX",2535,20,"San Augustine TX"
2007,"San Augustine","TX",2429,17,"San Augustine TX"
2008,"San Augustine","TX",2352,21,"San Augustine TX"
2009,"San Augustine","TX",2333,10,"San Augustine TX"
2010,"San Augustine","TX",2306,6,"San Augustine TX"
2011,"San Augustine","TX",2152,11,"San Augustine TX"
2012,"San Augustine","TX",2138,5,"San Augustine TX"
2013,"San Augustine","TX",2081,6,"San Augustine TX"
2014,"San Augustine","TX",2094,6,"San Augustine TX"
2015,"San Augustine","TX",2035,11,"San Augustine TX"
2017,"San Augustine","TX",1895,4,"San Augustine TX"
1999,"San Benito","CA",28819,0,"San Benito CA"
2000,"San Benito","CA",32062,0,"San Benito CA"
2001,"San Benito","CA",28819,0,"San Benito CA"
2003,"San Benito","CA",36831,201,"San Benito CA"
2004,"San Benito","CA",36977,185,"San Benito CA"
2005,"San Benito","CA",36571,155,"San Benito CA"
2006,"San Benito","CA",36265,126,"San Benito CA"
2007,"San Benito","CA",35812,194,"San Benito CA"
2008,"San Benito","CA",34917,176,"San Benito CA"
2009,"San Benito","CA",34883,179,"San Benito CA"
2010,"San Benito","CA",35056,159,"San Benito CA"
2011,"San Benito","CA",35339,158,"San Benito CA"
2012,"San Benito","CA",35766,162,"San Benito CA"
2013,"San Benito","CA",36414,195,"San Benito CA"
2014,"San Benito","CA",36967,136,"San Benito CA"
2015,"San Benito","CA",37604,137,"San Benito CA"
2017,"San Benito","CA",38310,132,"San Benito CA"
1999,"San Bernardino","CA",1346433,3668,"San Bernardino CA"
2000,"San Bernardino","CA",1408855,3268,"San Bernardino CA"
2001,"San Bernardino","CA",1346433,3668,"San Bernardino CA"
2003,"San Bernardino","CA",1527627,5923,"San Bernardino CA"
2004,"San Bernardino","CA",1571983,5935,"San Bernardino CA"
2005,"San Bernardino","CA",1627632,6005,"San Bernardino CA"
2006,"San Bernardino","CA",1677984,5691,"San Bernardino CA"
2007,"San Bernardino","CA",1738438,6662,"San Bernardino CA"
2008,"San Bernardino","CA",1761001,6426,"San Bernardino CA"
2009,"San Bernardino","CA",1692792,5997,"San Bernardino CA"
2010,"San Bernardino","CA",1765654,5651,"San Bernardino CA"
2011,"San Bernardino","CA",1763929,5200,"San Bernardino CA"
2012,"San Bernardino","CA",1785704,5752,"San Bernardino CA"
2013,"San Bernardino","CA",1795475,5252,"San Bernardino CA"
2014,"San Bernardino","CA",1721311,4612,"San Bernardino CA"
2015,"San Bernardino","CA",1827157,5653,"San Bernardino CA"
2017,"San Bernardino","CA",1670656,5148,"San Bernardino CA"
1999,"San Diego","CA",1121343,3500,"San Diego CA"
2000,"San Diego","CA",2418144,3234,"San Diego CA"
2001,"San Diego","CA",1121343,3500,"San Diego CA"
2003,"San Diego","CA",2478737,4195,"San Diego CA"
2004,"San Diego","CA",2500297,4492,"San Diego CA"
2005,"San Diego","CA",2493287,5573,"San Diego CA"
2006,"San Diego","CA",2504557,5719,"San Diego CA"
2007,"San Diego","CA",2504405,5569,"San Diego CA"
2008,"San Diego","CA",2529174,5221,"San Diego CA"
2009,"San Diego","CA",2579718,5195,"San Diego CA"
2010,"San Diego","CA",2598718,4523,"San Diego CA"
2011,"San Diego","CA",2639376,4463,"San Diego CA"
2012,"San Diego","CA",2671143,4595,"San Diego CA"
2013,"San Diego","CA",2701281,4291,"San Diego CA"
2014,"San Diego","CA",2163312,2259,"San Diego CA"
2015,"San Diego","CA",2794743,4061,"San Diego CA"
2017,"San Diego","CA",2838632,4452,"San Diego CA"
1999,"San Francisco","CA",756700,0,"San Francisco CA"
2000,"San Francisco","CA",763146,0,"San Francisco CA"
2001,"San Francisco","CA",756700,0,"San Francisco CA"
2003,"San Francisco","CA",772065,0,"San Francisco CA"
2004,"San Francisco","CA",760353,0,"San Francisco CA"
2005,"San Francisco","CA",749172,0,"San Francisco CA"
2006,"San Francisco","CA",746085,0,"San Francisco CA"
2007,"San Francisco","CA",733799,0,"San Francisco CA"
2008,"San Francisco","CA",798144,0,"San Francisco CA"
2009,"San Francisco","CA",809755,0,"San Francisco CA"
2010,"San Francisco","CA",818594,0,"San Francisco CA"
2011,"San Francisco","CA",814701,0,"San Francisco CA"
2012,"San Francisco","CA",820363,0,"San Francisco CA"
2013,"San Francisco","CA",833863,0,"San Francisco CA"
2014,"San Francisco","CA",850294,0,"San Francisco CA"
2015,"San Francisco","CA",863782,0,"San Francisco CA"
2017,"San Francisco","CA",881255,0,"San Francisco CA"
1999,"San Joaquin","CA",397117,0,"San Joaquin CA"
2000,"San Joaquin","CA",422726,246,"San Joaquin CA"
2001,"San Joaquin","CA",397117,0,"San Joaquin CA"
2003,"San Joaquin","CA",464708,628,"San Joaquin CA"
2004,"San Joaquin","CA",482097,686,"San Joaquin CA"
2005,"San Joaquin","CA",503394,740,"San Joaquin CA"
2006,"San Joaquin","CA",517119,663,"San Joaquin CA"
2007,"San Joaquin","CA",532518,665,"San Joaquin CA"
2008,"San Joaquin","CA",526490,652,"San Joaquin CA"
2009,"San Joaquin","CA",525340,649,"San Joaquin CA"
2010,"San Joaquin","CA",525649,656,"San Joaquin CA"
2011,"San Joaquin","CA",531463,615,"San Joaquin CA"
2012,"San Joaquin","CA",538733,720,"San Joaquin CA"
2013,"San Joaquin","CA",542976,676,"San Joaquin CA"
2014,"San Joaquin","CA",543393,623,"San Joaquin CA"
2015,"San Joaquin","CA",488961,394,"San Joaquin CA"
2017,"San Joaquin","CA",257115,819,"San Joaquin CA"
1999,"San Juan","NM",39093,0,"San Juan NM"
2000,"San Juan","NM",42447,0,"San Juan NM"
2001,"San Juan","NM",39093,0,"San Juan NM"
2003,"San Juan","NM",40991,434,"San Juan NM"
2004,"San Juan","NM",42054,532,"San Juan NM"
2005,"San Juan","NM",7335,106,"San Juan NM"
2005,"San Juan","UT",5135,10,"San Juan UT"
2006,"San Juan","NM",58471,494,"San Juan NM"
2006,"San Juan","UT",5212,8,"San Juan UT"
2007,"San Juan","NM",59079,494,"San Juan NM"
2007,"San Juan","UT",5079,4,"San Juan UT"
2008,"San Juan","NM",6851,34,"San Juan NM"
